person_id,zone_id,alternative,station_id,walking_time_min,price_eur,availability,bike_option,chosen
2189,67,outside,0,0.0,0.0,0.0,0,1
2189,67,station_8,8,75.235,1.25,0.35,1,0
2189,67,station_19,19,63.443,1.25,0.9,1,0
2189,67,station_25,25,16.514,0.9,0.666,1,0
2189,67,station_28,28,71.834,0.9,0.755,1,0
2190,5,outside,0,0.0,0.0,0.0,0,1
2190,5,station_8,8,100.125,1.25,0.35,1,0
2190,5,station_19,19,116.708,1.25,0.9,1,0
2190,5,station_25,25,51.061,0.9,0.666,1,0
2190,5,station_28,28,20.857,0.9,0.755,1,0
2191,67,outside,0,0.0,0.0,0.0,0,1
2191,67,station_8,8,75.235,1.25,0.35,1,0
2191,67,station_19,19,63.443,1.25,0.9,1,0
2191,67,station_25,25,16.514,0.9,0.666,1,0
2191,67,station_28,28,71.834,0.9,0.755,1,0
2192,43,outside,0,0.0,0.0,0.0,0,1
2192,43,station_8,8,108.193,1.25,0.35,1,0
2192,43,station_19,19,120.051,1.25,0.9,1,0
2192,43,station_25,25,48.125,0.9,0.666,1,0
2192,43,station_28,28,32.62,0.9,0.755,1,0
2193,28,outside,0,0.0,0.0,0.0,0,1
2193,28,station_8,8,45.893,1.25,0.35,1,0
2193,28,station_19,19,17.858,1.25,0.9,1,0
2193,28,station_25,25,63.65,0.9,0.666,1,0
2193,28,station_28,28,100.112,0.9,0.755,1,0
2194,76,outside,0,0.0,0.0,0.0,0,1
2194,76,station_8,8,84.21,1.25,0.35,1,0
2194,76,station_19,19,124.474,1.25,0.9,1,0
2194,76,station_25,25,93.218,0.9,0.666,1,0
2194,76,station_28,28,36.679,0.9,0.755,1,0
2195,25,outside,0,0.0,0.0,0.0,0,1
2195,25,station_8,8,71.642,1.25,0.35,1,0
2195,25,station_19,19,19.049,1.25,0.9,1,0
2195,25,station_25,25,85.268,0.9,0.666,1,0
2195,25,station_28,28,130.958,0.9,0.755,1,0
2196,7,outside,0,0.0,0.0,0.0,0,1
2196,7,station_8,8,85.244,1.25,0.35,1,0
2196,7,station_19,19,55.162,1.25,0.9,1,0
2196,7,station_25,25,37.637,0.9,0.666,1,0
2196,7,station_28,28,98.08,0.9,0.755,1,0
2197,57,outside,0,0.0,0.0,0.0,0,0
2197,57,station_8,8,83.823,1.25,0.35,1,0
2197,57,station_19,19,81.369,1.25,0.9,1,0
2197,57,station_25,25,8.476,0.9,0.666,1,1
2197,57,station_28,28,56.282,0.9,0.755,1,0
2198,46,outside,0,0.0,0.0,0.0,0,1
2198,46,station_8,8,50.091,1.25,0.35,1,0
2198,46,station_19,19,85.489,1.25,0.9,1,0
2198,46,station_25,25,66.439,0.9,0.666,1,0
2198,46,station_28,28,42.432,0.9,0.755,1,0
2199,21,outside,0,0.0,0.0,0.0,0,1
2199,21,station_8,8,129.476,1.25,0.35,1,0
2199,21,station_19,19,167.479,1.25,0.9,1,0
2199,21,station_25,25,121.663,0.9,0.666,1,0
2199,21,station_28,28,57.205,0.9,0.755,1,0
2200,32,outside,0,0.0,0.0,0.0,0,1
2200,32,station_8,8,122.583,1.25,0.35,1,0
2200,32,station_19,19,145.912,1.25,0.9,1,0
2200,32,station_25,25,81.891,0.9,0.666,1,0
2200,32,station_28,28,30.819,0.9,0.755,1,0
2201,77,outside,0,0.0,0.0,0.0,0,1
2201,77,station_8,8,15.566,1.25,0.35,1,0
2201,77,station_19,19,38.912,1.25,0.9,1,0
2201,77,station_25,25,76.359,0.9,0.666,1,0
2201,77,station_28,28,90.868,0.9,0.755,1,0
2202,18,outside,0,0.0,0.0,0.0,0,1
2202,18,station_8,8,57.722,1.25,0.35,1,0
2202,18,station_19,19,85.165,1.25,0.9,1,0
2202,18,station_25,25,54.276,0.9,0.666,1,0
2202,18,station_28,28,34.63,0.9,0.755,1,0
2203,40,outside,0,0.0,0.0,0.0,0,1
2203,40,station_8,8,50.28,1.25,0.35,1,0
2203,40,station_19,19,63.179,1.25,0.9,1,0
2203,40,station_25,25,39.841,0.9,0.666,1,0
2203,40,station_28,28,54.545,0.9,0.755,1,0
2204,7,outside,0,0.0,0.0,0.0,0,1
2204,7,station_8,8,85.244,1.25,0.35,1,0
2204,7,station_19,19,55.162,1.25,0.9,1,0
2204,7,station_25,25,37.637,0.9,0.666,1,0
2204,7,station_28,28,98.08,0.9,0.755,1,0
2205,14,outside,0,0.0,0.0,0.0,0,1
2205,14,station_8,8,69.896,1.25,0.35,1,0
2205,14,station_19,19,67.32,1.25,0.9,1,0
2205,14,station_25,25,17.838,0.9,0.666,1,0
2205,14,station_28,28,60.29,0.9,0.755,1,0
2206,47,outside,0,0.0,0.0,0.0,0,1
2206,47,station_8,8,69.469,1.25,0.35,1,0
2206,47,station_19,19,26.159,1.25,0.9,1,0
2206,47,station_25,25,62.253,0.9,0.666,1,0
2206,47,station_28,28,112.087,0.9,0.755,1,0
2207,28,outside,0,0.0,0.0,0.0,0,0
2207,28,station_8,8,45.893,1.25,0.35,1,0
2207,28,station_19,19,17.858,1.25,0.9,1,1
2207,28,station_25,25,63.65,0.9,0.666,1,0
2207,28,station_28,28,100.112,0.9,0.755,1,0
2208,29,outside,0,0.0,0.0,0.0,0,1
2208,29,station_8,8,90.575,1.25,0.35,1,0
2208,29,station_19,19,126.377,1.25,0.9,1,0
2208,29,station_25,25,86.174,0.9,0.666,1,0
2208,29,station_28,28,24.94,0.9,0.755,1,0
2209,69,outside,0,0.0,0.0,0.0,0,1
2209,69,station_8,8,146.654,1.25,0.35,1,0
2209,69,station_19,19,170.447,1.25,0.9,1,0
2209,69,station_25,25,103.682,0.9,0.666,1,0
2209,69,station_28,28,55.049,0.9,0.755,1,0
2210,35,outside,0,0.0,0.0,0.0,0,0
2210,35,station_8,8,5.157,1.25,0.35,1,1
2210,35,station_19,19,56.506,1.25,0.9,1,0
2210,35,station_25,25,92.499,0.9,0.666,1,0
2210,35,station_28,28,94.18,0.9,0.755,1,0
2211,13,outside,0,0.0,0.0,0.0,0,1
2211,13,station_8,8,26.846,1.25,0.35,1,0
2211,13,station_19,19,29.228,1.25,0.9,1,0
2211,13,station_25,25,89.473,0.9,0.666,1,0
2211,13,station_28,28,110.088,0.9,0.755,1,0
2212,75,outside,0,0.0,0.0,0.0,0,1
2212,75,station_8,8,75.194,1.25,0.35,1,0
2212,75,station_19,19,33.56,1.25,0.9,1,0
2212,75,station_25,25,112.096,0.9,0.666,1,0
2212,75,station_28,28,150.687,0.9,0.755,1,0
2213,45,outside,0,0.0,0.0,0.0,0,1
2213,45,station_8,8,106.32,1.25,0.35,1,0
2213,45,station_19,19,130.298,1.25,0.9,1,0
2213,45,station_25,25,70.449,0.9,0.666,1,0
2213,45,station_28,28,14.633,0.9,0.755,1,0
2214,64,outside,0,0.0,0.0,0.0,0,0
2214,64,station_8,8,88.473,1.25,0.35,1,0
2214,64,station_19,19,113.427,1.25,0.9,1,0
2214,64,station_25,25,60.627,0.9,0.666,1,0
2214,64,station_28,28,4.372,0.9,0.755,1,1
2215,24,outside,0,0.0,0.0,0.0,0,1
2215,24,station_8,8,59.502,1.25,0.35,1,0
2215,24,station_19,19,71.183,1.25,0.9,1,0
2215,24,station_25,25,33.7,0.9,0.666,1,0
2215,24,station_28,28,47.589,0.9,0.755,1,0
2216,67,outside,0,0.0,0.0,0.0,0,1
2216,67,station_8,8,75.235,1.25,0.35,1,0
2216,67,station_19,19,63.443,1.25,0.9,1,0
2216,67,station_25,25,16.514,0.9,0.666,1,0
2216,67,station_28,28,71.834,0.9,0.755,1,0
2217,13,outside,0,0.0,0.0,0.0,0,1
2217,13,station_8,8,26.846,1.25,0.35,1,0
2217,13,station_19,19,29.228,1.25,0.9,1,0
2217,13,station_25,25,89.473,0.9,0.666,1,0
2217,13,station_28,28,110.088,0.9,0.755,1,0
2218,28,outside,0,0.0,0.0,0.0,0,1
2218,28,station_8,8,45.893,1.25,0.35,1,0
2218,28,station_19,19,17.858,1.25,0.9,1,0
2218,28,station_25,25,63.65,0.9,0.666,1,0
2218,28,station_28,28,100.112,0.9,0.755,1,0
2219,10,outside,0,0.0,0.0,0.0,0,1
2219,10,station_8,8,39.742,1.25,0.35,1,0
2219,10,station_19,19,76.751,1.25,0.9,1,0
2219,10,station_25,25,67.733,0.9,0.666,1,0
2219,10,station_28,28,52.375,0.9,0.755,1,0
2220,57,outside,0,0.0,0.0,0.0,0,0
2220,57,station_8,8,83.823,1.25,0.35,1,0
2220,57,station_19,19,81.369,1.25,0.9,1,0
2220,57,station_25,25,8.476,0.9,0.666,1,1
2220,57,station_28,28,56.282,0.9,0.755,1,0
2221,27,outside,0,0.0,0.0,0.0,0,1
2221,27,station_8,8,83.882,1.25,0.35,1,0
2221,27,station_19,19,95.907,1.25,0.9,1,0
2221,27,station_25,25,33.242,0.9,0.666,1,0
2221,27,station_28,28,31.308,0.9,0.755,1,0
2222,72,outside,0,0.0,0.0,0.0,0,1
2222,72,station_8,8,108.042,1.25,0.35,1,0
2222,72,station_19,19,129.488,1.25,0.9,1,0
2222,72,station_25,25,66.488,0.9,0.666,1,0
2222,72,station_28,28,17.792,0.9,0.755,1,0
2223,17,outside,0,0.0,0.0,0.0,0,1
2223,17,station_8,8,63.784,1.25,0.35,1,0
2223,17,station_19,19,70.418,1.25,0.9,1,0
2223,17,station_25,25,27.153,0.9,0.666,1,0
2223,17,station_28,28,50.824,0.9,0.755,1,0
2224,37,outside,0,0.0,0.0,0.0,0,1
2224,37,station_8,8,68.494,1.25,0.35,1,0
2224,37,station_19,19,27.417,1.25,0.9,1,0
2224,37,station_25,25,59.272,0.9,0.666,1,0
2224,37,station_28,28,109.137,0.9,0.755,1,0
2225,24,outside,0,0.0,0.0,0.0,0,1
2225,24,station_8,8,59.502,1.25,0.35,1,0
2225,24,station_19,19,71.183,1.25,0.9,1,0
2225,24,station_25,25,33.7,0.9,0.666,1,0
2225,24,station_28,28,47.589,0.9,0.755,1,0
2226,27,outside,0,0.0,0.0,0.0,0,0
2226,27,station_8,8,83.882,1.25,0.35,1,0
2226,27,station_19,19,95.907,1.25,0.9,1,0
2226,27,station_25,25,33.242,0.9,0.666,1,1
2226,27,station_28,28,31.308,0.9,0.755,1,0
2227,23,outside,0,0.0,0.0,0.0,0,0
2227,23,station_8,8,90.334,1.25,0.35,1,0
2227,23,station_19,19,112.064,1.25,0.9,1,0
2227,23,station_25,25,55.093,0.9,0.666,1,0
2227,23,station_28,28,9.747,0.9,0.755,1,1
2228,14,outside,0,0.0,0.0,0.0,0,0
2228,14,station_8,8,69.896,1.25,0.35,1,0
2228,14,station_19,19,67.32,1.25,0.9,1,0
2228,14,station_25,25,17.838,0.9,0.666,1,1
2228,14,station_28,28,60.29,0.9,0.755,1,0
2229,67,outside,0,0.0,0.0,0.0,0,1
2229,67,station_8,8,75.235,1.25,0.35,1,0
2229,67,station_19,19,63.443,1.25,0.9,1,0
2229,67,station_25,25,16.514,0.9,0.666,1,0
2229,67,station_28,28,71.834,0.9,0.755,1,0
2230,9,outside,0,0.0,0.0,0.0,0,1
2230,9,station_8,8,60.179,1.25,0.35,1,0
2230,9,station_19,19,10.891,1.25,0.9,1,0
2230,9,station_25,25,89.553,0.9,0.666,1,0
2230,9,station_28,28,128.538,0.9,0.755,1,0
2231,33,outside,0,0.0,0.0,0.0,0,1
2231,33,station_8,8,102.404,1.25,0.35,1,0
2231,33,station_19,19,53.528,1.25,0.9,1,0
2231,33,station_25,25,79.257,0.9,0.666,1,0
2231,33,station_28,28,138.237,0.9,0.755,1,0
2232,35,outside,0,0.0,0.0,0.0,0,1
2232,35,station_8,8,5.157,1.25,0.35,1,0
2232,35,station_19,19,56.506,1.25,0.9,1,0
2232,35,station_25,25,92.499,0.9,0.666,1,0
2232,35,station_28,28,94.18,0.9,0.755,1,0
2233,7,outside,0,0.0,0.0,0.0,0,1
2233,7,station_8,8,85.244,1.25,0.35,1,0
2233,7,station_19,19,55.162,1.25,0.9,1,0
2233,7,station_25,25,37.637,0.9,0.666,1,0
2233,7,station_28,28,98.08,0.9,0.755,1,0
2234,22,outside,0,0.0,0.0,0.0,0,1
2234,22,station_8,8,75.15,1.25,0.35,1,0
2234,22,station_19,19,59.51,1.25,0.9,1,0
2234,22,station_25,25,21.007,0.9,0.666,1,0
2234,22,station_28,28,77.226,0.9,0.755,1,0
2235,76,outside,0,0.0,0.0,0.0,0,1
2235,76,station_8,8,84.21,1.25,0.35,1,0
2235,76,station_19,19,124.474,1.25,0.9,1,0
2235,76,station_25,25,93.218,0.9,0.666,1,0
2235,76,station_28,28,36.679,0.9,0.755,1,0
2236,78,outside,0,0.0,0.0,0.0,0,1
2236,78,station_8,8,85.507,1.25,0.35,1,0
2236,78,station_19,19,51.361,1.25,0.9,1,0
2236,78,station_25,25,44.406,0.9,0.666,1,0
2236,78,station_28,28,104.032,0.9,0.755,1,0
2237,79,outside,0,0.0,0.0,0.0,0,0
2237,79,station_8,8,99.13,1.25,0.35,1,0
2237,79,station_19,19,126.347,1.25,0.9,1,0
2237,79,station_25,25,72.25,0.9,0.666,1,0
2237,79,station_28,28,8.805,0.9,0.755,1,1
2238,16,outside,0,0.0,0.0,0.0,0,1
2238,16,station_8,8,76.931,1.25,0.35,1,0
2238,16,station_19,19,80.887,1.25,0.9,1,0
2238,16,station_25,25,18.805,0.9,0.666,1,0
2238,16,station_28,28,47.707,0.9,0.755,1,0
2239,7,outside,0,0.0,0.0,0.0,0,1
2239,7,station_8,8,85.244,1.25,0.35,1,0
2239,7,station_19,19,55.162,1.25,0.9,1,0
2239,7,station_25,25,37.637,0.9,0.666,1,0
2239,7,station_28,28,98.08,0.9,0.755,1,0
2240,4,outside,0,0.0,0.0,0.0,0,1
2240,4,station_8,8,123.283,1.25,0.35,1,0
2240,4,station_19,19,160.772,1.25,0.9,1,0
2240,4,station_25,25,115.162,0.9,0.666,1,0
2240,4,station_28,28,50.64,0.9,0.755,1,0
2241,27,outside,0,0.0,0.0,0.0,0,1
2241,27,station_8,8,83.882,1.25,0.35,1,0
2241,27,station_19,19,95.907,1.25,0.9,1,0
2241,27,station_25,25,33.242,0.9,0.666,1,0
2241,27,station_28,28,31.308,0.9,0.755,1,0
2242,24,outside,0,0.0,0.0,0.0,0,0
2242,24,station_8,8,59.502,1.25,0.35,1,0
2242,24,station_19,19,71.183,1.25,0.9,1,0
2242,24,station_25,25,33.7,0.9,0.666,1,1
2242,24,station_28,28,47.589,0.9,0.755,1,0
2243,80,outside,0,0.0,0.0,0.0,0,1
2243,80,station_8,8,79.716,1.25,0.35,1,0
2243,80,station_19,19,50.2,1.25,0.9,1,0
2243,80,station_25,25,38.164,0.9,0.666,1,0
2243,80,station_28,28,96.269,0.9,0.755,1,0
2244,65,outside,0,0.0,0.0,0.0,0,1
2244,65,station_8,8,95.69,1.25,0.35,1,0
2244,65,station_19,19,118.286,1.25,0.9,1,0
2244,65,station_25,25,60.162,0.9,0.666,1,0
2244,65,station_28,28,7.765,0.9,0.755,1,0
2245,32,outside,0,0.0,0.0,0.0,0,0
2245,32,station_8,8,122.583,1.25,0.35,1,0
2245,32,station_19,19,145.912,1.25,0.9,1,0
2245,32,station_25,25,81.891,0.9,0.666,1,0
2245,32,station_28,28,30.819,0.9,0.755,1,1
2246,9,outside,0,0.0,0.0,0.0,0,1
2246,9,station_8,8,60.179,1.25,0.35,1,0
2246,9,station_19,19,10.891,1.25,0.9,1,0
2246,9,station_25,25,89.553,0.9,0.666,1,0
2246,9,station_28,28,128.538,0.9,0.755,1,0
2247,18,outside,0,0.0,0.0,0.0,0,1
2247,18,station_8,8,57.722,1.25,0.35,1,0
2247,18,station_19,19,85.165,1.25,0.9,1,0
2247,18,station_25,25,54.276,0.9,0.666,1,0
2247,18,station_28,28,34.63,0.9,0.755,1,0
2248,22,outside,0,0.0,0.0,0.0,0,1
2248,22,station_8,8,75.15,1.25,0.35,1,0
2248,22,station_19,19,59.51,1.25,0.9,1,0
2248,22,station_25,25,21.007,0.9,0.666,1,0
2248,22,station_28,28,77.226,0.9,0.755,1,0
2249,40,outside,0,0.0,0.0,0.0,0,1
2249,40,station_8,8,50.28,1.25,0.35,1,0
2249,40,station_19,19,63.179,1.25,0.9,1,0
2249,40,station_25,25,39.841,0.9,0.666,1,0
2249,40,station_28,28,54.545,0.9,0.755,1,0
2250,63,outside,0,0.0,0.0,0.0,0,1
2250,63,station_8,8,30.308,1.25,0.35,1,0
2250,63,station_19,19,74.577,1.25,0.9,1,0
2250,63,station_25,25,78.28,0.9,0.666,1,0
2250,63,station_28,28,64.16,0.9,0.755,1,0
2251,76,outside,0,0.0,0.0,0.0,0,1
2251,76,station_8,8,84.21,1.25,0.35,1,0
2251,76,station_19,19,124.474,1.25,0.9,1,0
2251,76,station_25,25,93.218,0.9,0.666,1,0
2251,76,station_28,28,36.679,0.9,0.755,1,0
2252,64,outside,0,0.0,0.0,0.0,0,0
2252,64,station_8,8,88.473,1.25,0.35,1,0
2252,64,station_19,19,113.427,1.25,0.9,1,0
2252,64,station_25,25,60.627,0.9,0.666,1,0
2252,64,station_28,28,4.372,0.9,0.755,1,1
2253,55,outside,0,0.0,0.0,0.0,0,1
2253,55,station_8,8,70.571,1.25,0.35,1,0
2253,55,station_19,19,22.336,1.25,0.9,1,0
2253,55,station_25,25,98.744,0.9,0.666,1,0
2253,55,station_28,28,139.9,0.9,0.755,1,0
2254,27,outside,0,0.0,0.0,0.0,0,1
2254,27,station_8,8,83.882,1.25,0.35,1,0
2254,27,station_19,19,95.907,1.25,0.9,1,0
2254,27,station_25,25,33.242,0.9,0.666,1,0
2254,27,station_28,28,31.308,0.9,0.755,1,0
2255,68,outside,0,0.0,0.0,0.0,0,1
2255,68,station_8,8,30.047,1.25,0.35,1,0
2255,68,station_19,19,72.698,1.25,0.9,1,0
2255,68,station_25,25,75.575,0.9,0.666,1,0
2255,68,station_28,28,63.183,0.9,0.755,1,0
2256,58,outside,0,0.0,0.0,0.0,0,1
2256,58,station_8,8,70.988,1.25,0.35,1,0
2256,58,station_19,19,46.308,1.25,0.9,1,0
2256,58,station_25,25,35.817,0.9,0.666,1,0
2256,58,station_28,28,89.487,0.9,0.755,1,0
2257,28,outside,0,0.0,0.0,0.0,0,1
2257,28,station_8,8,45.893,1.25,0.35,1,0
2257,28,station_19,19,17.858,1.25,0.9,1,0
2257,28,station_25,25,63.65,0.9,0.666,1,0
2257,28,station_28,28,100.112,0.9,0.755,1,0
2258,53,outside,0,0.0,0.0,0.0,0,1
2258,53,station_8,8,107.748,1.25,0.35,1,0
2258,53,station_19,19,153.115,1.25,0.9,1,0
2258,53,station_25,25,125.618,0.9,0.666,1,0
2258,53,station_28,28,65.388,0.9,0.755,1,0
2259,22,outside,0,0.0,0.0,0.0,0,1
2259,22,station_8,8,75.15,1.25,0.35,1,0
2259,22,station_19,19,59.51,1.25,0.9,1,0
2259,22,station_25,25,21.007,0.9,0.666,1,0
2259,22,station_28,28,77.226,0.9,0.755,1,0
2260,24,outside,0,0.0,0.0,0.0,0,1
2260,24,station_8,8,59.502,1.25,0.35,1,0
2260,24,station_19,19,71.183,1.25,0.9,1,0
2260,24,station_25,25,33.7,0.9,0.666,1,0
2260,24,station_28,28,47.589,0.9,0.755,1,0
2261,62,outside,0,0.0,0.0,0.0,0,1
2261,62,station_8,8,101.631,1.25,0.35,1,0
2261,62,station_19,19,125.187,1.25,0.9,1,0
2261,62,station_25,25,66.178,0.9,0.666,1,0
2261,62,station_28,28,10.43,0.9,0.755,1,0
2262,43,outside,0,0.0,0.0,0.0,0,1
2262,43,station_8,8,108.193,1.25,0.35,1,0
2262,43,station_19,19,120.051,1.25,0.9,1,0
2262,43,station_25,25,48.125,0.9,0.666,1,0
2262,43,station_28,28,32.62,0.9,0.755,1,0
2263,3,outside,0,0.0,0.0,0.0,0,1
2263,3,station_8,8,66.181,1.25,0.35,1,0
2263,3,station_19,19,106.175,1.25,0.9,1,0
2263,3,station_25,25,81.895,0.9,0.666,1,0
2263,3,station_28,28,37.637,0.9,0.755,1,0
2264,14,outside,0,0.0,0.0,0.0,0,1
2264,14,station_8,8,69.896,1.25,0.35,1,0
2264,14,station_19,19,67.32,1.25,0.9,1,0
2264,14,station_25,25,17.838,0.9,0.666,1,0
2264,14,station_28,28,60.29,0.9,0.755,1,0
2265,31,outside,0,0.0,0.0,0.0,0,1
2265,31,station_8,8,78.215,1.25,0.35,1,0
2265,31,station_19,19,113.719,1.25,0.9,1,0
2265,31,station_25,25,77.83,0.9,0.666,1,0
2265,31,station_28,28,24.111,0.9,0.755,1,0
2266,54,outside,0,0.0,0.0,0.0,0,1
2266,54,station_8,8,62.425,1.25,0.35,1,0
2266,54,station_19,19,108.183,1.25,0.9,1,0
2266,54,station_25,25,94.799,0.9,0.666,1,0
2266,54,station_28,28,53.296,0.9,0.755,1,0
2267,27,outside,0,0.0,0.0,0.0,0,1
2267,27,station_8,8,83.882,1.25,0.35,1,0
2267,27,station_19,19,95.907,1.25,0.9,1,0
2267,27,station_25,25,33.242,0.9,0.666,1,0
2267,27,station_28,28,31.308,0.9,0.755,1,0
2268,41,outside,0,0.0,0.0,0.0,0,1
2268,41,station_8,8,84.6,1.25,0.35,1,0
2268,41,station_19,19,44.709,1.25,0.9,1,0
2268,41,station_25,25,54.471,0.9,0.666,1,0
2268,41,station_28,28,112.197,0.9,0.755,1,0
2269,40,outside,0,0.0,0.0,0.0,0,1
2269,40,station_8,8,50.28,1.25,0.35,1,0
2269,40,station_19,19,63.179,1.25,0.9,1,0
2269,40,station_25,25,39.841,0.9,0.666,1,0
2269,40,station_28,28,54.545,0.9,0.755,1,0
2270,41,outside,0,0.0,0.0,0.0,0,1
2270,41,station_8,8,84.6,1.25,0.35,1,0
2270,41,station_19,19,44.709,1.25,0.9,1,0
2270,41,station_25,25,54.471,0.9,0.666,1,0
2270,41,station_28,28,112.197,0.9,0.755,1,0
2271,58,outside,0,0.0,0.0,0.0,0,1
2271,58,station_8,8,70.988,1.25,0.35,1,0
2271,58,station_19,19,46.308,1.25,0.9,1,0
2271,58,station_25,25,35.817,0.9,0.666,1,0
2271,58,station_28,28,89.487,0.9,0.755,1,0
2272,24,outside,0,0.0,0.0,0.0,0,1
2272,24,station_8,8,59.502,1.25,0.35,1,0
2272,24,station_19,19,71.183,1.25,0.9,1,0
2272,24,station_25,25,33.7,0.9,0.666,1,0
2272,24,station_28,28,47.589,0.9,0.755,1,0
2273,7,outside,0,0.0,0.0,0.0,0,1
2273,7,station_8,8,85.244,1.25,0.35,1,0
2273,7,station_19,19,55.162,1.25,0.9,1,0
2273,7,station_25,25,37.637,0.9,0.666,1,0
2273,7,station_28,28,98.08,0.9,0.755,1,0
2274,24,outside,0,0.0,0.0,0.0,0,1
2274,24,station_8,8,59.502,1.25,0.35,1,0
2274,24,station_19,19,71.183,1.25,0.9,1,0
2274,24,station_25,25,33.7,0.9,0.666,1,0
2274,24,station_28,28,47.589,0.9,0.755,1,0
2275,16,outside,0,0.0,0.0,0.0,0,0
2275,16,station_8,8,76.931,1.25,0.35,1,0
2275,16,station_19,19,80.887,1.25,0.9,1,0
2275,16,station_25,25,18.805,0.9,0.666,1,1
2275,16,station_28,28,47.707,0.9,0.755,1,0
2276,17,outside,0,0.0,0.0,0.0,0,1
2276,17,station_8,8,63.784,1.25,0.35,1,0
2276,17,station_19,19,70.418,1.25,0.9,1,0
2276,17,station_25,25,27.153,0.9,0.666,1,0
2276,17,station_28,28,50.824,0.9,0.755,1,0
2277,3,outside,0,0.0,0.0,0.0,0,1
2277,3,station_8,8,66.181,1.25,0.35,1,0
2277,3,station_19,19,106.175,1.25,0.9,1,0
2277,3,station_25,25,81.895,0.9,0.666,1,0
2277,3,station_28,28,37.637,0.9,0.755,1,0
2278,24,outside,0,0.0,0.0,0.0,0,0
2278,24,station_8,8,59.502,1.25,0.35,1,0
2278,24,station_19,19,71.183,1.25,0.9,1,0
2278,24,station_25,25,33.7,0.9,0.666,1,1
2278,24,station_28,28,47.589,0.9,0.755,1,0
2279,80,outside,0,0.0,0.0,0.0,0,1
2279,80,station_8,8,79.716,1.25,0.35,1,0
2279,80,station_19,19,50.2,1.25,0.9,1,0
2279,80,station_25,25,38.164,0.9,0.666,1,0
2279,80,station_28,28,96.269,0.9,0.755,1,0
2280,19,outside,0,0.0,0.0,0.0,0,1
2280,19,station_8,8,135.682,1.25,0.35,1,0
2280,19,station_19,19,169.296,1.25,0.9,1,0
2280,19,station_25,25,115.78,0.9,0.666,1,0
2280,19,station_28,28,53.427,0.9,0.755,1,0
2281,58,outside,0,0.0,0.0,0.0,0,1
2281,58,station_8,8,70.988,1.25,0.35,1,0
2281,58,station_19,19,46.308,1.25,0.9,1,0
2281,58,station_25,25,35.817,0.9,0.666,1,0
2281,58,station_28,28,89.487,0.9,0.755,1,0
2282,5,outside,0,0.0,0.0,0.0,0,1
2282,5,station_8,8,100.125,1.25,0.35,1,0
2282,5,station_19,19,116.708,1.25,0.9,1,0
2282,5,station_25,25,51.061,0.9,0.666,1,0
2282,5,station_28,28,20.857,0.9,0.755,1,0
2283,74,outside,0,0.0,0.0,0.0,0,1
2283,74,station_8,8,32.229,1.25,0.35,1,0
2283,74,station_19,19,75.711,1.25,0.9,1,0
2283,74,station_25,25,77.248,0.9,0.666,1,0
2283,74,station_28,28,62.103,0.9,0.755,1,0
2284,50,outside,0,0.0,0.0,0.0,0,0
2284,50,station_8,8,75.498,1.25,0.35,1,0
2284,50,station_19,19,77.73,1.25,0.9,1,0
2284,50,station_25,25,16.997,0.9,0.666,1,1
2284,50,station_28,28,50.967,0.9,0.755,1,0
2285,59,outside,0,0.0,0.0,0.0,0,1
2285,59,station_8,8,101.758,1.25,0.35,1,0
2285,59,station_19,19,111.107,1.25,0.9,1,0
2285,59,station_25,25,38.654,0.9,0.666,1,0
2285,59,station_28,28,35.203,0.9,0.755,1,0
2286,68,outside,0,0.0,0.0,0.0,0,1
2286,68,station_8,8,30.047,1.25,0.35,1,0
2286,68,station_19,19,72.698,1.25,0.9,1,0
2286,68,station_25,25,75.575,0.9,0.666,1,0
2286,68,station_28,28,63.183,0.9,0.755,1,0
2287,34,outside,0,0.0,0.0,0.0,0,1
2287,34,station_8,8,35.693,1.25,0.35,1,0
2287,34,station_19,19,36.459,1.25,0.9,1,0
2287,34,station_25,25,104.209,0.9,0.666,1,0
2287,34,station_28,28,123.909,0.9,0.755,1,0
2288,7,outside,0,0.0,0.0,0.0,0,1
2288,7,station_8,8,85.244,1.25,0.35,1,0
2288,7,station_19,19,55.162,1.25,0.9,1,0
2288,7,station_25,25,37.637,0.9,0.666,1,0
2288,7,station_28,28,98.08,0.9,0.755,1,0
2289,46,outside,0,0.0,0.0,0.0,0,1
2289,46,station_8,8,50.091,1.25,0.35,1,0
2289,46,station_19,19,85.489,1.25,0.9,1,0
2289,46,station_25,25,66.439,0.9,0.666,1,0
2289,46,station_28,28,42.432,0.9,0.755,1,0
2290,46,outside,0,0.0,0.0,0.0,0,1
2290,46,station_8,8,50.091,1.25,0.35,1,0
2290,46,station_19,19,85.489,1.25,0.9,1,0
2290,46,station_25,25,66.439,0.9,0.666,1,0
2290,46,station_28,28,42.432,0.9,0.755,1,0
2291,77,outside,0,0.0,0.0,0.0,0,1
2291,77,station_8,8,15.566,1.25,0.35,1,0
2291,77,station_19,19,38.912,1.25,0.9,1,0
2291,77,station_25,25,76.359,0.9,0.666,1,0
2291,77,station_28,28,90.868,0.9,0.755,1,0
2292,57,outside,0,0.0,0.0,0.0,0,0
2292,57,station_8,8,83.823,1.25,0.35,1,0
2292,57,station_19,19,81.369,1.25,0.9,1,0
2292,57,station_25,25,8.476,0.9,0.666,1,1
2292,57,station_28,28,56.282,0.9,0.755,1,0
